time,temperature_2m,relativehumidity_2m,rain,snowfall,windspeed_10m,winddirection_10m,soil_temperature_0_to_7cm,SourceId
1679958000,3.4,68,0.0,0.0,8.4,295,4.5,4
1679961600,2.7,71,0.0,0.0,8.0,265,4.1,4
1679965200,1.8,75,0.0,0.0,7.9,240,3.5,4
1679968800,1.6,75,0.0,0.0,7.9,227,3.1,4
1679972400,1.7,77,0.0,0.0,8.8,215,2.8,4
1679976000,2.0,81,0.0,0.0,9.2,201,3.0,4
1679979600,2.1,85,0.0,0.0,10.3,192,3.1,4
1679983200,2.1,86,0.0,0.0,11.5,184,3.3,4
1679986800,2.6,86,0.0,0.0,13.4,175,3.8,4
1679990400,3.9,79,0.0,0.0,14.9,172,4.7,4
1679994000,5.0,69,0.0,0.0,17.9,171,5.7,4
1679997600,5.7,61,0.0,0.0,20.4,172,6.3,4
1680001200,6.2,58,0.0,0.0,22.3,177,6.7,4
1680004800,6.5,62,0.1,0.0,22.3,181,7.0,4
1680008400,6.5,70,0.3,0.0,21.8,189,7.0,4
1680012000,6.6,77,0.4,0.0,19.6,193,6.7,4
1680015600,6.9,80,0.5,0.0,15.4,196,6.6,4
1680019200,7.0,85,1.1,0.0,17.3,201,6.6,4
1680022800,7.1,86,0.8,0.0,16.7,186,6.5,4
1680026400,7.0,83,0.1,0.0,19.9,175,6.4,4
1680030000,6.4,80,0.0,0.0,22.7,176,6.0,4
1680033600,6.2,79,0.0,0.0,22.0,175,5.9,4
1680037200,6.0,79,0.0,0.0,19.8,177,5.8,4
1680040800,5.9,80,0.0,0.0,20.2,180,5.7,4
1680044400,6.1,79,0.0,0.0,19.1,191,5.7,4
1680048000,6.4,79,0.0,0.0,18.6,202,5.9,4
1680051600,6.7,79,0.0,0.0,18.6,212,6.1,4
1680055200,7.1,79,0.0,0.0,18.0,217,6.2,4
1680058800,7.4,80,0.0,0.0,17.3,216,6.4,4
1680062400,7.4,82,0.0,0.0,16.2,217,6.4,4
1680066000,7.5,83,0.0,0.0,15.8,215,6.5,4
1680069600,7.9,85,0.0,0.0,16.5,216,6.7,4
1680073200,8.4,86,0.0,0.0,16.7,217,7.1,4
1680076800,9.2,87,0.0,0.0,16.6,214,7.7,4
1680080400,10.1,86,0.0,0.0,17.9,218,8.6,4
1680084000,10.9,85,0.0,0.0,17.8,228,9.5,4
1680087600,11.6,83,0.0,0.0,19.1,226,10.0,4
1680091200,12.4,78,0.0,0.0,20.4,222,10.6,4
1680094800,12.9,77,0.0,0.0,20.1,213,10.9,4
1680098400,13.4,78,0.0,0.0,19.5,199,11.1,4
1680102000,13.4,83,0.5,0.0,18.9,193,11.0,4
1680105600,13.7,84,0.0,0.0,19.6,187,10.9,4
1680109200,14.0,83,0.0,0.0,19.7,188,11.0,4
1680112800,13.5,84,0.0,0.0,20.2,185,10.7,4
1680116400,13.0,82,0.0,0.0,20.2,183,10.3,4
1680120000,12.7,82,0.0,0.0,21.0,186,10.2,4
1680123600,12.8,80,0.0,0.0,22.4,195,10.1,4
1680127200,12.8,76,0.0,0.0,27.3,211,10.1,4
1680130800,13.2,71,0.0,0.0,29.0,224,10.2,4
1680134400,13.0,69,0.0,0.0,29.0,233,10.3,4
1680138000,12.5,74,0.0,0.0,29.0,232,10.3,4
1680141600,12.1,78,0.0,0.0,28.9,230,10.2,4
1680145200,12.0,80,0.0,0.0,29.4,230,10.2,4
1680148800,11.5,83,0.0,0.0,28.9,231,10.0,4
1680152400,11.2,85,0.0,0.0,30.3,228,10.0,4
1680156000,11.0,87,0.0,0.0,32.2,230,9.9,4
1680159600,11.2,85,0.0,0.0,33.6,235,10.1,4
1680163200,11.3,84,0.0,0.0,34.8,238,10.4,4
1680166800,11.5,82,0.0,0.0,39.5,242,10.8,4
1680170400,11.9,80,0.0,0.0,33.7,241,11.3,4
1680174000,12.4,80,0.1,0.0,36.1,244,12.1,4
1680177600,12.6,81,0.2,0.0,35.6,243,12.5,4
1680181200,12.7,82,0.2,0.0,37.6,241,12.7,4
1680184800,12.3,80,0.1,0.0,37.1,241,12.5,4
1680188400,12.5,79,0.0,0.0,35.1,243,12.6,4
1680192000,12.3,80,0.0,0.0,30.7,236,12.4,4
1680195600,12.0,81,0.0,0.0,29.7,234,12.0,4
1680199200,11.3,82,0.0,0.0,28.0,233,11.3,4
1680202800,10.8,83,0.0,0.0,27.0,228,10.7,4
1680206400,10.5,84,0.0,0.0,26.0,225,10.3,4
1680210000,10.2,85,0.0,0.0,24.0,221,10.0,4
1680213600,10.0,86,0.0,0.0,21.7,216,9.8,4
1680217200,10.0,87,0.0,0.0,19.9,202,9.7,4
1680220800,9.9,89,0.3,0.0,22.7,195,9.6,4
1680224400,9.8,91,0.9,0.0,24.4,196,9.6,4
1680228000,10.0,90,1.2,0.0,22.3,182,9.6,4
1680231600,10.1,88,1.0,0.0,25.3,174,9.5,4
1680235200,10.1,87,0.4,0.0,28.0,188,9.5,4
1680238800,10.1,87,0.3,0.0,26.1,198,9.5,4
1680242400,9.9,91,0.7,0.0,24.9,198,9.5,4
1680246000,10.1,90,0.7,0.0,27.0,196,9.5,4
1680249600,10.4,88,0.6,0.0,29.1,198,9.6,4
1680253200,10.4,88,0.6,0.0,30.9,206,9.7,4
1680256800,10.5,87,0.5,0.0,26.5,201,9.8,4
1680260400,11.1,86,0.3,0.0,27.6,195,10.2,4
1680264000,11.2,81,0.6,0.0,32.2,202,10.4,4
1680267600,11.0,80,0.6,0.0,35.1,212,10.4,4
1680271200,11.1,81,0.5,0.0,34.8,212,10.7,4
1680274800,10.7,85,0.8,0.0,35.4,218,10.6,4
1680278400,10.5,86,0.2,0.0,34.8,219,10.3,4
1680282000,10.4,86,0.1,0.0,35.4,225,10.0,4
1680285600,10.2,86,0.4,0.0,33.7,230,9.9,4
1680289200,10.2,88,0.5,0.0,33.2,233,9.7,4
1680292800,9.8,92,0.7,0.0,31.8,235,9.6,4
1680296400,9.5,93,0.8,0.0,28.9,239,9.4,4
1680300000,9.2,95,0.5,0.0,21.9,261,9.3,4
1680303600,8.7,96,0.3,0.0,20.5,271,9.1,4
1680307200,8.4,96,0.1,0.0,21.7,276,8.9,4
1680310800,8.4,95,0.1,0.0,22.6,278,8.8,4
1680314400,8.5,95,0.1,0.0,22.5,283,8.8,4
1680318000,8.5,95,0.1,0.0,23.0,290,8.8,4
1680321600,8.4,95,0.2,0.0,23.5,297,8.7,4
1680325200,8.3,95,0.2,0.0,23.5,302,8.6,4
1680328800,8.1,96,0.3,0.0,23.7,303,8.6,4
1680332400,8.3,95,0.1,0.0,23.3,305,8.6,4
1680336000,8.7,95,0.1,0.0,21.7,306,8.9,4
1680339600,9.0,95,0.1,0.0,22.5,309,9.2,4
1680343200,9.2,96,0.2,0.0,22.5,311,9.6,4
1680346800,9.4,95,0.2,0.0,21.6,314,9.9,4
1680350400,9.1,96,0.2,0.0,21.1,314,9.8,4
1680354000,9.0,96,0.3,0.0,24.5,319,9.9,4
1680357600,8.9,97,0.4,0.0,23.8,322,9.8,4
1680361200,8.6,97,1.3,0.0,23.1,329,9.6,4
1680364800,8.5,97,0.4,0.0,23.8,340,9.4,4
1680368400,8.5,96,0.2,0.0,21.4,347,9.1,4
1680372000,8.4,95,0.1,0.0,22.1,354,8.9,4
1680375600,8.3,91,0.0,0.0,23.4,2,8.7,4
1680379200,8.0,90,0.0,0.0,23.9,5,8.5,4
1680382800,7.7,90,0.1,0.0,24.3,8,8.3,4
1680386400,7.5,90,0.2,0.0,22.4,15,8.1,4
1680390000,7.2,90,0.3,0.0,22.7,18,8.0,4
1680393600,7.0,90,0.1,0.0,22.3,21,7.8,4
1680397200,6.8,88,0.0,0.0,21.7,21,7.6,4
1680400800,6.5,86,0.0,0.0,21.1,23,7.5,4
1680404400,6.2,84,0.0,0.0,20.9,27,7.3,4
1680408000,5.7,82,0.0,0.0,20.8,30,7.0,4
1680411600,5.1,80,0.0,0.0,21.3,34,6.7,4
1680415200,4.3,79,0.0,0.0,22.3,38,6.3,4
1680418800,4.1,81,0.0,0.0,23.0,41,6.3,4
1680422400,4.3,79,0.0,0.0,22.7,43,6.6,4
1680426000,4.8,76,0.0,0.0,22.7,42,7.1,4
1680429600,5.6,74,0.0,0.0,19.6,43,7.8,4
1680433200,6.6,69,0.0,0.0,20.2,39,8.7,4
1680436800,7.5,64,0.0,0.0,20.7,39,9.5,4
1680440400,8.2,61,0.0,0.0,20.5,39,10.2,4
1680444000,8.8,59,0.0,0.0,20.1,43,10.6,4
1680447600,9.0,59,0.0,0.0,19.4,47,10.6,4
1680451200,8.9,59,0.0,0.0,18.6,47,10.3,4
1680454800,8.7,59,0.0,0.0,17.6,49,9.7,4
1680458400,7.9,64,0.0,0.0,13.8,49,8.8,4
1680462000,7.0,69,0.0,0.0,12.2,47,8.0,4
1680465600,6.5,72,0.0,0.0,12.2,45,7.4,4
1680469200,6.0,75,0.0,0.0,12.5,44,7.0,4
1680472800,5.5,77,0.0,0.0,12.8,52,6.7,4
1680476400,5.2,76,0.0,0.0,12.6,59,6.4,4
1680480000,4.6,77,0.0,0.0,11.8,67,6.0,4
1680483600,4.2,77,0.0,0.0,11.0,71,5.8,4
1680487200,3.8,77,0.0,0.0,11.0,71,5.5,4
1680490800,3.5,78,0.0,0.0,10.8,69,5.2,4
1680494400,3.0,79,0.0,0.0,11.6,68,4.9,4
1680498000,2.6,80,0.0,0.0,12.6,70,4.5,4
1680501600,2.5,80,0.0,0.0,14.3,72,4.4,4
1680505200,3.4,81,0.0,0.0,15.6,75,5.1,4
1680508800,4.7,75,0.0,0.0,16.9,78,6.2,4
1680512400,6.0,69,0.0,0.0,17.8,76,7.4,4
1680516000,7.1,55,0.0,0.0,18.2,76,8.6,4
1680519600,7.8,46,0.0,0.0,19.4,79,9.4,4
1680523200,8.3,43,0.0,0.0,19.9,77,10.1,4
1680526800,8.7,43,0.0,0.0,20.1,75,10.6,4
1680530400,8.9,43,0.0,0.0,20.3,77,10.7,4
1680534000,8.9,44,0.0,0.0,20.8,76,10.6,4
1680537600,8.7,45,0.0,0.0,21.0,77,10.1,4
1680541200,8.2,50,0.0,0.0,18.8,78,9.3,4
1680544800,7.1,54,0.0,0.0,16.4,75,8.3,4
1680548400,6.1,58,0.0,0.0,15.6,71,7.3,4
1680552000,5.4,61,0.0,0.0,15.7,74,6.6,4
1680555600,4.6,64,0.0,0.0,14.8,77,6.1,4
1680559200,4.0,66,0.0,0.0,14.2,83,5.6,4
1680562800,3.5,68,0.0,0.0,12.3,87,5.2,4
1680566400,3.1,69,0.0,0.0,11.5,86,4.9,4
1680570000,2.6,71,0.0,0.0,11.6,85,4.5,4
1680573600,2.3,72,0.0,0.0,10.8,86,4.2,4
1680577200,1.8,73,0.0,0.0,9.8,84,3.9,4
1680580800,1.4,74,0.0,0.0,9.9,80,3.6,4
1680584400,1.0,76,0.0,0.0,9.2,79,3.2,4
1680588000,1.0,78,0.0,0.0,9.5,79,3.1,4
1680591600,2.5,76,0.0,0.0,10.5,82,4.0,4
1680595200,4.3,68,0.0,0.0,10.1,86,5.6,4
1680598800,5.8,56,0.0,0.0,10.8,88,7.2,4
1680602400,6.8,52,0.0,0.0,10.4,90,8.6,4
1680606000,7.5,51,0.0,0.0,10.4,90,9.6,4
1680609600,8.2,51,0.0,0.0,10.5,86,10.5,4
1680613200,8.7,51,0.0,0.0,9.9,80,11.1,4
1680616800,9.0,51,0.0,0.0,8.4,70,11.4,4
1680620400,9.0,53,0.0,0.0,7.9,51,11.3,4
1680624000,8.8,54,0.0,0.0,9.4,32,10.7,4
1680627600,8.3,56,0.0,0.0,11.1,25,9.8,4
1680631200,7.2,64,0.0,0.0,10.4,20,8.5,4
1680634800,5.9,69,0.0,0.0,11.8,27,7.3,4
1680638400,5.1,72,0.0,0.0,11.5,41,6.5,4
1680642000,4.5,75,0.0,0.0,10.8,53,5.9,4
1680645600,3.9,78,0.0,0.0,8.7,66,5.5,4
1680649200,3.4,80,0.0,0.0,7.4,67,5.0,4
1680652800,2.9,83,0.0,0.0,7.0,69,4.6,4
1680656400,2.4,85,0.0,0.0,7.3,79,4.2,4
1680660000,1.8,88,0.0,0.0,8.3,90,3.8,4
1680663600,1.1,89,0.0,0.0,8.8,102,3.3,4
1680667200,0.5,91,0.0,0.0,8.8,109,2.9,4
1680670800,-0.3,92,0.0,0.0,8.0,117,2.5,4
1680674400,0.0,92,0.0,0.0,5.1,129,2.4,4
1680678000,3.1,85,0.0,0.0,3.6,143,4.1,4
1680681600,5.5,74,0.0,0.0,3.4,162,6.6,4
1680685200,7.2,66,0.0,0.0,3.0,166,8.4,4
1680688800,8.4,59,0.0,0.0,2.1,211,9.9,4
1680692400,9.1,57,0.0,0.0,2.4,207,11.3,4
1680696000,9.7,56,0.0,0.0,2.6,214,12.3,4
1680699600,10.1,54,0.0,0.0,2.8,230,12.8,4
1680703200,10.3,55,0.0,0.0,3.3,257,12.9,4
1680706800,10.2,55,0.0,0.0,4.7,274,12.5,4
1680710400,9.9,57,0.0,0.0,5.0,291,11.8,4
1680714000,9.3,62,0.0,0.0,4.2,329,10.8,4
1680717600,8.4,69,0.0,0.0,5.7,18,9.5,4
1680721200,7.4,73,0.0,0.0,7.9,51,8.2,4
1680724800,6.3,78,0.0,0.0,8.1,77,7.2,4
1680728400,5.5,80,0.0,0.0,8.1,103,6.5,4
1680732000,5.3,78,0.0,0.0,7.4,113,6.2,4
1680735600,5.2,75,0.0,0.0,10.2,138,5.9,4
1680739200,5.0,72,0.0,0.0,12.2,152,5.8,4
1680742800,5.0,70,0.0,0.0,13.3,161,5.7,4
1680746400,5.0,68,0.0,0.0,13.6,169,5.7,4
1680750000,5.1,67,0.0,0.0,13.3,177,5.8,4
1680753600,5.1,69,0.0,0.0,13.0,183,5.8,4
1680757200,5.2,72,0.0,0.0,13.1,188,5.8,4
1680760800,5.4,76,0.1,0.0,14.3,190,5.9,4
1680764400,6.3,81,0.5,0.0,15.9,184,6.3,4
1680768000,6.8,82,0.7,0.0,18.0,178,6.6,4
1680771600,7.0,86,0.7,0.0,20.0,172,6.9,4
1680775200,7.3,87,0.8,0.0,22.4,174,7.0,4
1680778800,7.6,88,0.9,0.0,24.3,174,7.2,4
1680782400,7.8,89,0.6,0.0,24.5,178,7.4,4
1680786000,8.0,91,0.3,0.0,23.1,183,7.5,4
1680789600,8.3,89,0.4,0.0,20.8,190,7.7,4
1680793200,8.6,91,0.3,0.0,19.0,195,7.9,4
1680796800,9.3,91,0.3,0.0,14.5,207,8.2,4
1680800400,9.3,93,0.2,0.0,12.8,238,8.2,4
1680804000,9.3,93,0.5,0.0,14.4,267,8.2,4
1680807600,8.8,94,0.1,0.0,15.9,288,8.0,4
1680811200,8.4,94,0.0,0.0,16.9,299,7.8,4
1680814800,8.1,94,0.0,0.0,14.8,304,7.6,4
1680818400,7.7,94,0.0,0.0,10.9,297,7.4,4
1680822000,7.4,94,0.0,0.0,10.5,301,7.2,4
1680825600,7.4,93,0.0,0.0,10.3,299,7.1,4
1680829200,7.3,93,0.0,0.0,11.0,302,7.0,4
1680832800,7.0,93,0.0,0.0,12.1,307,6.8,4
1680836400,7.0,93,0.0,0.0,12.3,308,6.7,4
1680840000,6.9,93,0.0,0.0,13.8,317,6.7,4
1680843600,6.7,94,0.0,0.0,14.7,324,6.6,4
1680847200,7.1,93,0.0,0.0,15.7,328,6.8,4
1680850800,7.9,90,0.0,0.0,18.2,330,7.2,4
1680854400,8.2,88,0.0,0.0,18.7,326,7.8,4
1680858000,8.4,87,0.0,0.0,20.5,326,8.3,4
1680861600,8.6,84,0.0,0.0,20.3,323,8.8,4
1680865200,8.7,82,0.0,0.0,22.4,323,9.2,4
1680868800,9.0,78,0.0,0.0,22.7,324,9.6,4
1680872400,9.0,78,0.0,0.0,22.5,325,9.6,4
1680876000,9.2,75,0.1,0.0,22.0,328,9.9,4
1680879600,9.0,77,0.1,0.0,21.0,329,9.7,4
1680883200,8.8,80,0.1,0.0,21.1,330,9.3,4
1680886800,8.6,81,0.0,0.0,20.1,333,9.1,4
1680890400,8.3,85,0.0,0.0,16.9,336,8.7,4
1680894000,8.0,83,0.0,0.0,13.8,340,8.3,4
1680897600,7.8,86,0.0,0.0,11.6,344,8.1,4
1680901200,7.7,88,0.0,0.0,8.7,343,7.9,4
1680904800,7.3,91,0.0,0.0,6.8,342,7.5,4
1680908400,7.1,94,0.0,0.0,5.9,349,7.3,4
1680912000,7.0,95,0.0,0.0,4.5,346,7.2,4
1680915600,7.0,96,0.0,0.0,3.9,338,7.2,4
1680919200,7.1,97,0.0,0.0,4.2,329,7.2,4
1680922800,7.2,97,0.0,0.0,3.3,319,7.2,4
1680926400,7.3,98,0.0,0.0,4.3,312,7.3,4
1680930000,7.3,98,0.0,0.0,5.4,312,7.3,4
1680933600,7.4,98,0.0,0.0,7.9,330,7.4,4
1680937200,8.0,94,0.0,0.0,9.2,349,7.8,4
1680940800,8.8,89,0.0,0.0,9.7,358,8.6,4
1680944400,9.9,81,0.1,0.0,9.0,5,9.9,4
1680948000,10.7,78,0.1,0.0,7.9,16,11.1,4
1680951600,11.5,71,0.0,0.0,7.6,25,12.2,4
1680955200,11.9,68,0.0,0.0,7.4,23,12.6,4
1680958800,12.2,65,0.0,0.0,8.8,9,12.9,4
1680962400,12.4,64,0.0,0.0,10.5,6,13.1,4
1680966000,12.2,65,0.0,0.0,11.6,5,12.9,4
1680969600,11.8,69,0.0,0.0,11.7,9,12.4,4
1680973200,11.2,74,0.0,0.0,12.0,7,11.8,4
1680976800,10.0,80,0.0,0.0,11.6,5,10.8,4
1680980400,8.9,84,0.0,0.0,12.4,8,9.7,4
1680984000,8.3,87,0.0,0.0,12.2,19,9.1,4
1680987600,7.8,90,0.0,0.0,11.8,31,8.6,4
1680991200,7.6,91,0.0,0.0,10.7,50,8.2,4
1680994800,7.6,92,0.0,0.0,10.3,65,8.1,4
1680998400,7.6,92,0.0,0.0,10.2,82,8.0,4
1681002000,7.4,92,0.0,0.0,9.8,96,7.7,4
1681005600,7.1,93,0.0,0.0,9.1,108,7.5,4
1681009200,6.9,93,0.0,0.0,8.4,115,7.4,4
1681012800,6.8,94,0.0,0.0,8.4,115,7.3,4
1681016400,6.7,94,0.0,0.0,7.4,113,7.2,4
1681020000,7.0,94,0.0,0.0,8.1,111,7.3,4
1681023600,7.7,91,0.0,0.0,7.4,113,8.0,4
1681027200,8.9,88,0.0,0.0,7.4,113,9.2,4
1681030800,10.1,82,0.0,0.0,9.2,111,10.3,4
1681034400,11.2,76,0.0,0.0,7.8,112,11.2,4
1681038000,12.5,71,0.0,0.0,8.4,133,12.5,4
1681041600,13.3,62,0.0,0.0,7.4,151,13.3,4
1681045200,13.6,59,0.0,0.0,6.3,149,13.5,4
1681048800,13.8,57,0.0,0.0,6.9,133,13.6,4
1681052400,13.9,56,0.0,0.0,9.2,135,13.3,4
1681056000,13.9,56,0.0,0.0,8.8,145,13.0,4
1681059600,13.7,58,0.0,0.0,7.9,133,12.6,4
1681063200,12.5,65,0.0,0.0,6.9,137,11.7,4
1681066800,11.9,71,0.0,0.0,8.4,137,11.1,4
1681070400,11.3,73,0.0,0.0,9.9,134,10.6,4
1681074000,10.8,75,0.0,0.0,10.2,138,10.2,4
1681077600,10.3,76,0.0,0.0,12.2,135,9.9,4
1681081200,10.1,76,0.0,0.0,14.0,145,9.7,4
1681084800,10.1,75,0.0,0.0,15.3,153,9.6,4
1681088400,10.1,74,0.0,0.0,16.3,166,9.6,4
1681092000,9.7,75,0.0,0.0,17.7,168,9.4,4
1681095600,9.5,75,0.0,0.0,18.4,168,9.3,4
1681099200,9.2,74,0.0,0.0,20.0,162,9.1,4
1681102800,9.1,71,0.0,0.0,20.7,160,9.0,4
1681106400,9.1,70,0.0,0.0,20.9,159,8.9,4
1681110000,9.5,70,0.0,0.0,22.1,158,9.2,4
1681113600,10.1,70,0.0,0.0,22.7,160,9.6,4
1681117200,11.5,67,0.0,0.0,24.0,167,10.6,4
1681120800,13.3,65,0.0,0.0,25.2,178,11.9,4
1681124400,14.6,64,0.3,0.0,28.9,184,13.1,4
1681128000,14.4,66,0.2,0.0,28.6,185,13.2,4
1681131600,13.7,73,0.5,0.0,30.4,190,12.8,4
1681135200,12.7,79,0.6,0.0,30.7,194,12.0,4
1681138800,12.0,86,1.2,0.0,31.0,202,11.4,4
1681142400,11.5,88,1.1,0.0,31.4,207,11.0,4
1681146000,11.2,88,0.2,0.0,30.4,214,10.8,4
1681149600,11.1,84,0.0,0.0,29.2,219,10.5,4
1681153200,10.7,84,0.0,0.0,28.8,223,10.3,4
1681156800,10.4,83,0.0,0.0,28.8,228,10.0,4
1681160400,9.5,84,0.3,0.0,29.2,237,9.6,4
1681164000,8.9,83,0.6,0.0,28.9,249,9.3,4
1681167600,9.0,81,0.1,0.0,29.6,249,9.0,4
1681171200,9.0,77,0.1,0.0,31.4,248,8.9,4
1681174800,8.6,76,0.0,0.0,31.5,256,8.7,4
1681178400,8.3,78,0.0,0.0,30.4,264,8.5,4
1681182000,8.2,78,0.0,0.0,29.6,267,8.4,4
1681185600,8.1,76,0.0,0.0,28.5,266,8.3,4
1681189200,8.0,77,0.0,0.0,27.6,262,8.2,4
1681192800,7.9,77,0.0,0.0,29.1,261,8.2,4
1681196400,8.4,74,0.0,0.0,29.4,262,8.6,4
1681200000,8.9,69,0.0,0.0,30.5,262,9.3,4
1681203600,9.3,66,0.0,0.0,30.5,262,10.0,4
1681207200,9.9,64,0.0,0.0,27.4,260,10.9,4
1681210800,10.3,61,0.0,0.0,26.7,256,11.7,4
1681214400,10.8,58,0.0,0.0,26.1,252,12.3,4
1681218000,11.1,56,0.0,0.0,23.9,249,12.7,4
1681221600,11.4,55,0.0,0.0,22.2,243,12.9,4
1681225200,11.6,56,0.0,0.0,20.8,233,12.9,4
1681228800,11.5,58,0.0,0.0,21.4,226,12.4,4
1681232400,11.4,61,0.0,0.0,18.6,223,11.9,4
1681236000,10.8,65,0.0,0.0,17.1,208,11.1,4
1681239600,9.9,72,0.0,0.0,18.1,193,10.4,4
1681243200,9.4,78,0.2,0.0,20.9,178,9.9,4
1681246800,9.1,81,0.4,0.0,23.5,174,9.6,4
1681250400,9.1,81,0.6,0.0,26.5,173,9.4,4
1681254000,8.6,86,0.5,0.0,29.7,173,9.2,4
1681257600,8.5,85,0.5,0.0,30.3,170,9.0,4
1681261200,8.5,88,0.8,0.0,30.6,168,8.9,4
1681264800,8.6,89,1.2,0.0,29.8,172,8.9,4
1681268400,8.8,90,1.2,0.0,27.2,186,8.9,4
1681272000,9.0,91,1.3,0.0,22.9,210,8.9,4
1681275600,8.9,88,0.6,0.0,19.0,233,8.8,4
1681279200,8.6,83,0.0,0.0,16.5,238,8.6,4
1681282800,9.0,86,0.0,0.0,19.1,250,9.0,4
1681286400,9.2,78,0.0,0.0,21.0,257,9.2,4
1681290000,9.3,72,0.0,0.0,19.4,252,9.6,4
1681293600,9.8,67,0.0,0.0,20.5,246,10.3,4
1681297200,10.4,62,0.0,0.0,25.0,240,11.4,4
1681300800,10.2,67,0.5,0.0,24.2,229,11.9,4
1681304400,9.8,73,0.2,0.0,26.2,224,11.9,4
1681308000,10.3,72,0.1,0.0,26.7,224,11.9,4
1681311600,9.4,73,0.4,0.0,26.5,225,11.6,4
1681315200,9.2,68,0.0,0.0,26.0,224,11.0,4
1681318800,9.3,65,0.0,0.0,21.6,208,10.6,4
1681322400,8.9,65,0.0,0.0,23.3,188,9.9,4
1681326000,8.3,67,0.0,0.0,24.9,183,9.3,4
1681329600,8.0,66,0.3,0.0,26.7,183,8.9,4
1681333200,7.3,73,0.7,0.0,30.5,187,8.5,4
1681336800,7.0,80,0.7,0.0,28.9,191,8.2,4
1681340400,6.5,86,1.0,0.0,31.0,202,8.0,4
1681344000,6.5,87,0.9,0.0,28.0,228,7.8,4
1681347600,6.8,87,0.6,0.0,27.6,250,7.8,4
1681351200,6.8,85,0.3,0.0,27.7,257,7.6,4
1681354800,6.7,83,0.3,0.0,27.3,254,7.4,4
1681358400,6.7,79,0.3,0.0,29.7,253,7.3,4
1681362000,6.7,84,0.3,0.0,30.9,258,7.2,4
1681365600,7.2,80,0.7,0.0,31.3,261,7.3,4
1681369200,7.9,83,0.1,0.0,32.0,262,7.8,4
1681372800,8.4,80,0.1,0.0,32.7,256,8.3,4
1681376400,8.9,76,0.1,0.0,34.3,255,9.1,4
1681380000,9.4,73,0.1,0.0,33.1,253,10.0,4
1681383600,9.8,70,0.0,0.0,31.4,252,10.8,4
1681387200,10.3,65,0.1,0.0,29.8,250,11.5,4
1681390800,10.5,62,0.1,0.0,28.5,249,11.8,4
1681394400,10.9,59,0.0,0.0,26.9,247,12.1,4
1681398000,11.0,57,0.0,0.0,26.4,244,12.2,4
1681401600,10.9,56,0.0,0.0,25.6,244,11.9,4
1681405200,10.4,61,0.0,0.0,22.9,244,11.2,4
1681408800,9.5,67,0.0,0.0,19.7,235,10.3,4
1681412400,8.4,72,0.0,0.0,15.8,227,9.3,4
1681416000,7.8,76,0.0,0.0,14.8,219,8.7,4
1681419600,7.4,77,0.0,0.0,16.4,220,8.2,4
1681423200,7.1,79,0.0,0.0,14.9,212,7.9,4
1681426800,6.7,81,0.0,0.0,14.7,211,7.6,4
1681430400,6.3,83,0.0,0.0,13.8,208,7.4,4
1681434000,5.8,86,0.0,0.0,13.7,207,7.1,4
1681437600,5.4,88,0.0,0.0,12.7,205,6.8,4
1681441200,5.0,89,0.0,0.0,11.4,193,6.5,4
1681444800,4.6,91,0.0,0.0,11.6,173,6.2,4
1681448400,4.3,92,0.0,0.0,13.4,160,6.0,4
1681452000,4.7,91,0.0,0.0,15.1,155,6.2,4
1681455600,6.1,84,0.0,0.0,15.5,152,7.1,4
1681459200,8.0,79,0.0,0.0,16.6,150,8.5,4
1681462800,9.8,72,0.0,0.0,19.3,151,10.0,4
1681466400,11.0,65,0.0,0.0,19.0,153,11.3,4
1681470000,11.8,63,0.0,0.0,18.8,154,12.1,4
1681473600,12.6,61,0.0,0.0,17.7,153,13.1,4
1681477200,13.0,59,0.0,0.0,16.8,152,13.3,4
1681480800,13.4,58,0.0,0.0,16.2,148,13.7,4
1681484400,13.4,57,0.0,0.0,16.0,144,13.5,4
1681488000,13.3,56,0.0,0.0,15.3,141,13.2,4
1681491600,12.4,60,0.3,0.0,12.0,139,12.5,4
1681495200,11.6,62,0.0,0.0,7.1,135,11.4,4
1681498800,10.6,65,0.0,0.0,6.2,111,10.4,4
1681502400,9.5,70,0.0,0.0,6.5,87,9.6,4
1681506000,8.7,73,0.0,0.0,8.3,85,9.0,4
1681509600,8.5,74,0.0,0.0,8.3,95,8.8,4
1681513200,8.2,74,0.0,0.0,7.6,90,8.5,4
1681516800,8.0,75,0.0,0.0,7.6,71,8.4,4
1681520400,7.7,76,0.0,0.0,8.1,58,8.2,4
1681524000,7.4,77,0.0,0.0,10.3,61,8.0,4
1681527600,7.0,78,0.0,0.0,11.4,66,7.8,4
1681531200,6.7,80,0.0,0.0,12.0,69,7.6,4
1681534800,6.4,83,0.0,0.0,12.7,65,7.4,4
1681538400,6.5,85,0.0,0.0,14.2,60,7.5,4
1681542000,8.0,82,0.0,0.0,16.4,57,8.3,4
1681545600,9.6,77,0.0,0.0,17.5,53,9.7,4
1681549200,10.9,70,0.0,0.0,19.1,44,11.0,4
1681552800,11.5,66,0.0,0.0,19.0,29,12.1,4
1681556400,11.8,66,0.0,0.0,21.4,17,12.9,4
1681560000,11.8,65,0.0,0.0,24.4,8,13.3,4
1681563600,11.6,65,0.0,0.0,26.1,6,13.5,4
1681567200,11.2,66,0.0,0.0,26.4,5,13.4,4
1681570800,10.5,70,0.0,0.0,27.0,3,12.9,4
